,date,team1Name,team2Name,venue,teamType,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
506,2015-01-04,Harlequins,London Welsh,Kassam Stadium,away,JP Doyle,W,Sun,Jan,2014-15,16.0,18.6,8.4,48.4,0.4,0.4,0.0,0.8,1.2,0.8,2.8,0.0,1.8,1.2,2.4,0.0,1.0,0.8,0.6,0.0,7.2,5.6,0.4,0.0,1,0.0,0,4,13
359,2015-01-04,Bath,Leicester,Welford Road,away,Matthew Carley,L,Sun,Jan,2014-15,30.2,14.6,23.2,19.0,0.4,0.0,0.6,0.6,3.2,2.6,2.8,0.2,1.4,1.4,1.6,0.0,2.2,1.6,3.0,0.0,1.8,0.8,2.8,0.0,0,1.0,1,5,3
688,2015-01-04,Wasps,Sale,Ricoh Arena,home,Greg Garner,W,Sun,Jan,2014-15,36.0,19.0,23.6,15.2,0.6,0.2,0.6,0.8,4.2,3.0,3.0,0.0,1.4,1.2,3.2,0.0,2.8,1.8,2.0,0.0,1.4,0.8,2.2,0.0,1,1.0,0,7,6
771,2015-01-09,Gloucester,Saracens,Kingsholm,home,JP Doyle,W,Fri,Jan,2014-15,19.2,24.6,33.6,18.8,0.2,0.2,0.4,0.2,1.6,1.4,2.6,0.2,2.0,1.6,3.8,0.0,4.0,2.6,2.8,0.0,1.4,0.8,3.4,0.0,1,1.0,1,9,1
196,2015-01-09,Saracens,Gloucester,Kingsholm,away,JP Doyle,L,Fri,Jan,2014-15,33.6,18.8,19.2,24.6,0.4,0.2,0.2,0.2,4.0,2.6,2.8,0.0,1.4,0.8,3.4,0.0,1.6,1.4,2.6,0.2,2.0,1.6,3.8,0.0,0,1.0,1,1,9
689,2015-01-10,Northampton,Sale,AJ Bell Stadium,away,Matthew Carley,L,Sat,Jan,2014-15,33.2,22.6,19.6,21.8,0.4,0.8,0.4,1.0,4.2,2.8,2.2,0.0,3.0,2.0,1.2,0.0,2.0,1.2,2.4,0.0,2.2,1.8,2.2,0.2,0,1.0,0,2,6
607,2015-01-10,Sale,Northampton,AJ Bell Stadium,home,Matthew Carley,W,Sat,Jan,2014-15,19.6,21.8,33.2,22.6,0.4,1.0,0.4,0.8,2.0,1.2,2.4,0.0,2.2,1.8,2.2,0.2,4.2,2.8,2.2,0.0,3.0,2.0,1.2,0.0,1,0.0,1,6,2
7,2015-01-10,Wasps,Bath,The Recreation Ground,away,Andrew Small,L,Sat,Jan,2014-15,30.0,20.8,27.2,15.2,0.6,0.2,0.4,0.0,3.0,2.4,3.2,0.2,1.4,1.2,3.8,0.0,3.0,2.2,2.6,0.0,1.2,1.0,2.4,0.0,0,1.0,0,7,5
859,2015-01-10,Bath,Wasps,The Recreation Ground,home,Andrew Small,W,Sat,Jan,2014-15,27.2,15.2,30.0,20.8,0.4,0.0,0.6,0.2,3.0,2.2,2.6,0.0,1.2,1.0,2.4,0.0,3.0,2.4,3.2,0.2,1.4,1.2,3.8,0.0,1,0.0,1,5,7
278,2015-01-10,Leicester,Harlequins,Twickenham Stoop,away,Luke Pearce,L,Sat,Jan,2014-15,22.4,16.4,16.4,18.2,0.6,0.6,0.6,0.2,2.4,1.6,2.4,0.0,2.0,0.8,1.6,0.0,1.4,0.8,2.6,0.0,2.0,1.4,1.8,0.0,0,1.0,1,3,4
360,2015-01-10,Harlequins,Leicester,Twickenham Stoop,home,Luke Pearce,W,Sat,Jan,2014-15,16.4,18.2,22.4,16.4,0.6,0.2,0.6,0.6,1.4,0.8,2.6,0.0,2.0,1.4,1.8,0.0,2.4,1.6,2.4,0.0,2.0,0.8,1.6,0.0,1,1.0,1,4,3
109,2015-01-11,London Irish,Exeter,Madejski Stadium,home,Dean Richards,W,Sun,Jan,2014-15,15.6,26.6,21.6,21.8,0.0,0.2,0.4,0.2,1.2,1.2,2.4,0.0,2.2,1.2,4.4,0.0,1.8,1.2,3.4,0.0,2.2,1.8,2.2,0.2,1,0.0,0,10,8
446,2015-01-11,Exeter,London Irish,Madejski Stadium,away,Dean Richards,L,Sun,Jan,2014-15,21.6,21.8,15.6,26.6,0.4,0.2,0.0,0.2,1.8,1.2,3.4,0.0,2.2,1.8,2.2,0.2,1.2,1.2,2.4,0.0,2.2,1.2,4.4,0.0,0,0.0,0,8,10
524,2015-01-11,London Welsh,Newcastle,Kingston Park,away,Wayne Barnes,L,Sun,Jan,2014-15,9.6,39.0,18.8,21.4,0.0,0.8,0.6,0.2,1.0,0.8,1.0,0.0,5.8,4.4,0.4,0.0,2.0,1.4,2.0,0.0,2.2,1.6,2.4,0.0,0,0.0,0,13,11
507,2015-01-11,Newcastle,London Welsh,Kingston Park,home,Wayne Barnes,W,Sun,Jan,2014-15,18.8,21.4,9.6,39.0,0.6,0.2,0.0,0.8,2.0,1.4,2.0,0.0,2.2,1.6,2.4,0.0,1.0,0.8,1.0,0.0,5.8,4.4,0.4,0.0,1,0.0,0,11,13
447,2015-02-13,Northampton,London Irish,Franklin's Gardens,home,Andrew Small,W,Fri,Feb,2014-15,28.4,21.8,16.6,25.2,0.4,0.6,0.2,0.4,3.8,2.6,1.4,0.0,2.8,2.4,1.0,0.0,1.6,1.0,2.0,0.2,2.0,1.0,4.4,0.0,1,0.0,1,2,10
361,2015-02-13,Gloucester,Leicester,Welford Road,away,JP Doyle,L,Fri,Feb,2014-15,22.0,25.2,19.6,21.8,0.2,0.4,0.4,0.8,1.8,1.4,3.2,0.2,2.4,1.8,3.2,0.0,1.6,1.0,3.2,0.0,2.6,1.4,2.0,0.0,0,1.0,0,9,3
608,2015-02-13,London Irish,Northampton,Franklin's Gardens,away,Andrew Small,L,Fri,Feb,2014-15,16.6,25.2,28.4,21.8,0.2,0.4,0.4,0.6,1.6,1.0,2.0,0.2,2.0,1.0,4.4,0.0,3.8,2.6,1.4,0.0,2.8,2.4,1.0,0.0,0,1.0,0,10,2
197,2015-02-13,Leicester,Gloucester,Welford Road,home,JP Doyle,W,Fri,Feb,2014-15,19.6,21.8,22.0,25.2,0.4,0.8,0.2,0.4,1.6,1.0,3.2,0.0,2.6,1.4,2.0,0.0,1.8,1.4,3.2,0.2,2.4,1.8,3.2,0.0,1,0.0,1,3,9
110,2015-02-14,Newcastle,Exeter,Sandy Park,away,Thomas Foley,L,Sat,Feb,2014-15,22.4,20.8,20.6,24.4,0.8,0.2,0.6,0.4,3.0,2.2,1.0,0.0,2.2,1.6,2.2,0.0,1.6,1.2,3.4,0.0,2.6,1.8,2.2,0.4,0,1.0,0,11,8
525,2015-02-14,Exeter,Newcastle,Sandy Park,home,Thomas Foley,W,Sat,Feb,2014-15,20.6,24.4,22.4,20.8,0.6,0.4,0.8,0.2,1.6,1.2,3.4,0.0,2.6,1.8,2.2,0.4,3.0,2.2,1.0,0.0,2.2,1.6,2.2,0.0,1,0.0,1,8,11
8,2015-02-15,Saracens,Bath,Allianz Park,home,Luke Pearce,W,Sun,Feb,2014-15,33.4,17.4,28.4,15.8,0.4,0.2,0.6,0.2,4.0,2.8,2.6,0.0,1.2,0.6,3.4,0.0,3.4,2.4,2.2,0.0,1.6,1.2,1.8,0.0,1,0.0,1,1,5
772,2015-02-15,Bath,Saracens,Allianz Park,away,Luke Pearce,L,Sun,Feb,2014-15,28.4,15.8,33.4,17.4,0.6,0.2,0.4,0.2,3.4,2.4,2.2,0.0,1.6,1.2,1.8,0.0,4.0,2.8,2.6,0.0,1.2,0.6,3.4,0.0,0,1.0,0,5,1
860,2015-02-15,Harlequins,Wasps,Ricoh Arena,away,Greg Garner,L,Sun,Feb,2014-15,20.4,17.4,32.2,22.4,0.6,0.2,0.8,0.4,2.2,1.4,2.2,0.0,1.8,1.2,2.0,0.0,3.4,2.8,3.0,0.2,1.8,1.6,3.4,0.0,0,1.0,0,4,7
508,2015-02-15,Sale,London Welsh,Kassam Stadium,away,Tim Wigglesworth,W,Sun,Feb,2014-15,20.4,20.8,10.0,41.4,0.4,0.8,0.0,0.8,2.2,1.4,2.2,0.0,2.4,2.0,1.4,0.2,1.0,1.0,1.0,0.0,6.2,4.6,0.4,0.0,1,1.0,0,6,13
279,2015-02-15,Wasps,Harlequins,Ricoh Arena,home,Greg Garner,W,Sun,Feb,2014-15,32.2,22.4,20.4,17.4,0.8,0.4,0.6,0.2,3.4,2.8,3.0,0.2,1.8,1.6,3.4,0.0,2.2,1.4,2.2,0.0,1.8,1.2,2.0,0.0,1,0.0,1,7,4
690,2015-02-15,London Welsh,Sale,Kassam Stadium,home,Tim Wigglesworth,L,Sun,Feb,2014-15,10.0,41.4,20.4,20.8,0.0,0.8,0.4,0.8,1.0,1.0,1.0,0.0,6.2,4.6,0.4,0.0,2.2,1.4,2.2,0.0,2.4,2.0,1.4,0.2,0,0.0,1,13,6
526,2015-02-20,Wasps,Newcastle,Kingston Park,away,JP Doyle,D,Fri,Feb,2014-15,36.4,20.0,23.2,26.4,0.8,0.4,0.6,0.4,4.0,3.4,3.0,0.2,1.8,1.6,2.6,0.0,3.2,2.4,0.8,0.0,3.0,2.4,2.2,0.0,0,1.0,0,7,11
861,2015-02-20,Newcastle,Wasps,Kingston Park,home,JP Doyle,D,Fri,Feb,2014-15,23.2,26.4,36.4,20.0,0.6,0.4,0.8,0.4,3.2,2.4,0.8,0.0,3.0,2.4,2.2,0.0,4.0,3.4,3.0,0.2,1.8,1.6,2.6,0.0,0,0.0,1,11,7
773,2015-02-21,Sale,Saracens,AJ Bell Stadium,home,Dean Richards,W,Sat,Feb,2014-15,27.2,20.6,36.4,16.8,0.6,0.6,0.4,0.2,3.4,2.4,1.8,0.0,2.6,2.0,1.0,0.2,4.4,3.0,2.8,0.0,1.8,1.2,1.8,0.0,1,1.0,1,6,1
198,2015-02-21,London Welsh,Gloucester,Kingsholm,away,Ian Tempest,L,Sat,Feb,2014-15,9.6,43.2,20.8,27.0,0.0,0.8,0.4,0.4,1.0,0.8,1.0,0.0,6.4,5.0,0.4,0.0,1.4,1.2,3.6,0.2,2.4,1.8,3.8,0.0,0,0.0,0,13,9
609,2015-02-21,Bath,Northampton,The Recreation Ground,home,Greg Garner,L,Sat,Feb,2014-15,28.2,21.4,22.8,20.8,0.4,0.2,0.2,0.8,3.2,2.8,2.2,0.0,2.2,1.6,2.4,0.0,2.8,2.0,1.6,0.0,2.4,2.0,1.6,0.0,0,0.0,1,5,2
280,2015-02-21,Exeter,Harlequins,Twickenham Stoop,away,Matthew Carley,W,Sat,Feb,2014-15,24.4,24.0,20.4,19.8,0.8,0.4,0.6,0.2,2.8,2.2,2.0,0.0,2.8,2.0,1.6,0.4,2.2,1.4,2.2,0.0,1.8,1.8,2.4,0.0,1,1.0,0,8,4
9,2015-02-21,Northampton,Bath,The Recreation Ground,away,Greg Garner,W,Sat,Feb,2014-15,22.8,20.8,28.2,21.4,0.2,0.8,0.4,0.2,2.8,2.0,1.6,0.0,2.4,2.0,1.6,0.0,3.2,2.8,2.2,0.0,2.2,1.6,2.4,0.0,1,1.0,0,2,5
509,2015-02-21,Gloucester,London Welsh,Kingsholm,home,Ian Tempest,W,Sat,Feb,2014-15,20.8,27.0,9.6,43.2,0.4,0.4,0.0,0.8,1.4,1.2,3.6,0.2,2.4,1.8,3.8,0.0,1.0,0.8,1.0,0.0,6.4,5.0,0.4,0.0,1,0.0,0,9,13
691,2015-02-21,Saracens,Sale,AJ Bell Stadium,away,Dean Richards,L,Sat,Feb,2014-15,36.4,16.8,27.2,20.6,0.4,0.2,0.6,0.6,4.4,3.0,2.8,0.0,1.8,1.2,1.8,0.0,3.4,2.4,1.8,0.0,2.6,2.0,1.0,0.2,0,1.0,1,1,6
111,2015-02-21,Harlequins,Exeter,Twickenham Stoop,home,Matthew Carley,L,Sat,Feb,2014-15,20.4,19.8,24.4,24.0,0.6,0.2,0.8,0.4,2.2,1.4,2.2,0.0,1.8,1.8,2.4,0.0,2.8,2.2,2.0,0.0,2.8,2.0,1.6,0.4,0,0.0,1,4,8
448,2015-02-22,Leicester,London Irish,Madejski Stadium,away,Wayne Barnes,W,Sun,Feb,2014-15,19.6,21.6,16.6,24.0,0.4,0.8,0.4,0.4,1.6,1.0,3.2,0.0,2.4,1.2,2.4,0.0,1.6,1.0,2.0,0.2,2.0,1.0,4.0,0.0,1,1.0,0,3,10
362,2015-02-22,London Irish,Leicester,Madejski Stadium,home,Wayne Barnes,L,Sun,Feb,2014-15,16.6,24.0,19.6,21.6,0.4,0.4,0.4,0.8,1.6,1.0,2.0,0.2,2.0,1.0,4.0,0.0,1.6,1.0,3.2,0.0,2.4,1.2,2.4,0.0,0,0.0,1,10,3
281,2015-02-27,Northampton,Harlequins,Franklin's Gardens,home,Tim Wigglesworth,W,Fri,Feb,2014-15,22.4,19.6,21.6,24.8,0.2,0.6,0.6,0.2,2.6,2.0,1.8,0.0,2.0,1.8,2.0,0.0,2.6,1.6,1.8,0.0,2.0,2.0,3.6,0.0,1,1.0,0,2,4
610,2015-02-27,Harlequins,Northampton,Franklin's Gardens,away,Tim Wigglesworth,L,Fri,Feb,2014-15,21.6,24.8,22.4,19.6,0.6,0.2,0.2,0.6,2.6,1.6,1.8,0.0,2.0,2.0,3.6,0.0,2.6,2.0,1.8,0.0,2.0,1.8,2.0,0.0,0,0.0,1,4,2
692,2015-02-28,Leicester,Sale,Welford Road,home,Greg Garner,W,Sat,Feb,2014-15,18.2,18.2,26.4,20.4,0.2,1.0,0.6,0.6,1.0,0.6,3.8,0.2,1.8,1.0,2.4,0.0,3.4,2.6,1.4,0.0,2.6,2.2,0.8,0.2,1,1.0,1,3,6
449,2015-02-28,London Welsh,London Irish,Kassam Stadium,home,Matthew Carley,L,Sat,Feb,2014-15,10.2,37.2,14.6,16.8,0.0,0.8,0.6,0.2,1.0,0.8,1.2,0.0,5.4,4.2,0.6,0.0,1.4,0.8,1.8,0.2,1.2,0.6,3.0,0.2,0,0.0,0,13,10
510,2015-02-28,London Irish,London Welsh,Kassam Stadium,away,Matthew Carley,W,Sat,Feb,2014-15,14.6,16.8,10.2,37.2,0.6,0.2,0.0,0.8,1.4,0.8,1.8,0.2,1.2,0.6,3.0,0.2,1.0,0.8,1.2,0.0,5.4,4.2,0.6,0.0,1,0.0,0,10,13
10,2015-02-28,Exeter,Bath,Sandy Park,home,Dean Richards,W,Sat,Feb,2014-15,28.6,24.6,23.0,22.4,0.6,0.4,0.4,0.2,3.0,2.6,2.8,0.0,2.8,2.0,1.8,0.4,2.8,2.4,1.4,0.0,2.4,1.6,2.4,0.0,1,1.0,0,8,5
363,2015-02-28,Sale,Leicester,Welford Road,away,Greg Garner,L,Sat,Feb,2014-15,26.4,20.4,18.2,18.2,0.6,0.6,0.2,1.0,3.4,2.6,1.4,0.0,2.6,2.2,0.8,0.2,1.0,0.6,3.8,0.2,1.8,1.0,2.4,0.0,0,1.0,1,6,3
527,2015-02-28,Saracens,Newcastle,Allianz Park,home,Andrew Small,W,Sat,Feb,2014-15,22.8,18.2,26.4,28.0,0.4,0.2,0.6,0.4,2.4,1.2,2.8,0.0,2.0,1.4,1.8,0.0,3.6,2.4,1.2,0.0,3.6,2.6,1.6,0.0,1,0.0,1,1,11
774,2015-02-28,Newcastle,Saracens,Allianz Park,away,Andrew Small,L,Sat,Feb,2014-15,26.4,28.0,22.8,18.2,0.6,0.4,0.4,0.2,3.6,2.4,1.2,0.0,3.6,2.6,1.6,0.0,2.4,1.2,2.8,0.0,2.0,1.4,1.8,0.0,0,0.0,0,11,1
112,2015-02-28,Bath,Exeter,Sandy Park,away,Dean Richards,L,Sat,Feb,2014-15,23.0,22.4,28.6,24.6,0.4,0.2,0.6,0.4,2.8,2.4,1.4,0.0,2.4,1.6,2.4,0.0,3.0,2.6,2.8,0.0,2.8,2.0,1.8,0.4,0,0.0,1,5,8
862,2015-03-01,Gloucester,Wasps,Ricoh Arena,away,Wayne Barnes,L,Sun,Mar,2014-15,27.2,21.2,31.4,21.4,0.6,0.4,0.6,0.4,2.4,2.2,3.4,0.2,2.0,1.4,2.8,0.0,3.8,3.2,1.8,0.2,2.2,1.6,2.4,0.0,0,1.0,1,9,7
199,2015-03-01,Wasps,Gloucester,Ricoh Arena,home,Wayne Barnes,W,Sun,Mar,2014-15,31.4,21.4,27.2,21.2,0.6,0.4,0.6,0.4,3.8,3.2,1.8,0.2,2.2,1.6,2.4,0.0,2.4,2.2,3.4,0.2,2.0,1.4,2.8,0.0,1,0.0,1,7,9
693,2015-03-06,Bath,Sale,The Recreation Ground,home,Wayne Barnes,W,Fri,Mar,2014-15,18.0,22.8,22.0,19.6,0.2,0.2,0.2,0.4,2.0,1.6,1.6,0.0,2.2,1.4,3.0,0.0,2.8,2.2,1.2,0.0,2.4,2.0,1.0,0.2,1,0.0,0,5,6
11,2015-03-06,Sale,Bath,The Recreation Ground,away,Wayne Barnes,L,Fri,Mar,2014-15,22.0,19.6,18.0,22.8,0.2,0.4,0.2,0.2,2.8,2.2,1.2,0.0,2.4,2.0,1.0,0.2,2.0,1.6,1.6,0.0,2.2,1.4,3.0,0.0,0,0.0,0,6,5
113,2015-03-07,London Welsh,Exeter,Sandy Park,away,Craig Maxwell-Keys,L,Sat,Mar,2014-15,10.8,42.4,29.0,19.6,0.0,1.0,0.6,0.2,1.4,1.0,0.6,0.0,6.4,4.6,0.4,0.0,2.8,2.4,3.4,0.0,2.0,1.2,2.0,0.4,0,0.0,1,13,8
450,2015-03-07,Harlequins,London Irish,Twickenham Stoop,home,JP Doyle,W,Sat,Mar,2014-15,19.2,22.2,19.8,17.4,0.6,0.2,0.8,0.2,2.2,1.4,1.8,0.0,2.0,1.6,3.0,0.0,2.4,1.2,1.6,0.2,1.6,0.8,2.4,0.2,1,0.0,1,4,10
282,2015-03-07,London Irish,Harlequins,Twickenham Stoop,away,JP Doyle,L,Sat,Mar,2014-15,19.8,17.4,19.2,22.2,0.8,0.2,0.6,0.2,2.4,1.2,1.6,0.2,1.6,0.8,2.4,0.2,2.2,1.4,1.8,0.0,2.0,1.6,3.0,0.0,0,1.0,0,10,4
511,2015-03-07,Exeter,London Welsh,Sandy Park,home,Craig Maxwell-Keys,W,Sat,Mar,2014-15,29.0,19.6,10.8,42.4,0.6,0.2,0.0,1.0,2.8,2.4,3.4,0.0,2.0,1.2,2.0,0.4,1.4,1.0,0.6,0.0,6.4,4.6,0.4,0.0,1,1.0,0,8,13
611,2015-03-07,Gloucester,Northampton,Kingsholm,home,Greg Garner,D,Sat,Mar,2014-15,26.8,21.6,19.8,17.2,0.4,0.6,0.2,0.6,2.4,2.0,3.4,0.2,2.4,1.2,2.4,0.0,2.6,1.6,1.2,0.0,1.6,1.6,2.0,0.0,0,0.0,1,9,2
200,2015-03-07,Northampton,Gloucester,Kingsholm,away,Greg Garner,D,Sat,Mar,2014-15,19.8,17.2,26.8,21.6,0.2,0.6,0.4,0.6,2.6,1.6,1.2,0.0,1.6,1.6,2.0,0.0,2.4,2.0,3.4,0.2,2.4,1.2,2.4,0.0,0,1.0,0,2,9
775,2015-03-08,Wasps,Saracens,Ricoh Arena,home,Matthew Carley,L,Sun,Mar,2014-15,31.8,21.0,22.2,17.0,0.8,0.2,0.4,0.2,4.2,3.0,1.4,0.2,2.2,1.4,2.4,0.0,2.0,1.0,3.4,0.0,2.0,1.4,1.4,0.0,0,1.0,1,7,1
863,2015-03-08,Saracens,Wasps,Ricoh Arena,away,Matthew Carley,W,Sun,Mar,2014-15,22.2,17.0,31.8,21.0,0.4,0.2,0.8,0.2,2.0,1.0,3.4,0.0,2.0,1.4,1.4,0.0,4.2,3.0,1.4,0.2,2.2,1.4,2.4,0.0,1,1.0,1,1,7
528,2015-03-08,Leicester,Newcastle,Kingston Park,away,Luke Pearce,W,Sun,Mar,2014-15,17.4,13.8,25.2,27.4,0.0,0.6,0.6,0.4,0.8,0.4,4.0,0.2,1.2,0.6,2.2,0.0,3.6,2.4,0.8,0.0,3.2,2.4,2.2,0.0,1,1.0,0,3,11
364,2015-03-08,Newcastle,Leicester,Kingston Park,home,Luke Pearce,L,Sun,Mar,2014-15,25.2,27.4,17.4,13.8,0.6,0.4,0.0,0.6,3.6,2.4,0.8,0.0,3.2,2.4,2.2,0.0,0.8,0.4,4.0,0.2,1.2,0.6,2.2,0.0,0,0.0,1,11,3
864,2015-03-27,Northampton,Wasps,Franklin's Gardens,home,Craig Maxwell-Keys,W,Fri,Mar,2014-15,18.6,17.6,27.0,23.0,0.0,0.4,0.6,0.2,2.2,1.4,1.6,0.0,1.4,1.4,2.6,0.0,3.6,2.4,1.4,0.0,2.4,1.6,2.6,0.0,1,0.0,0,2,7
612,2015-03-27,Wasps,Northampton,Franklin's Gardens,away,Craig Maxwell-Keys,L,Fri,Mar,2014-15,27.0,23.0,18.6,17.6,0.6,0.2,0.0,0.4,3.6,2.4,1.4,0.0,2.4,1.6,2.6,0.0,2.2,1.4,1.6,0.0,1.4,1.4,2.6,0.0,0,0.0,1,7,2
114,2015-03-28,Leicester,Exeter,Welford Road,home,JP Doyle,W,Sat,Mar,2014-15,17.2,14.6,38.8,18.2,0.0,0.8,0.6,0.2,0.8,0.6,3.8,0.2,1.4,0.8,2.0,0.0,4.2,3.8,3.4,0.0,2.2,1.2,1.4,0.2,1,1.0,1,3,8
365,2015-03-28,Exeter,Leicester,Welford Road,away,JP Doyle,L,Sat,Mar,2014-15,38.8,18.2,17.2,14.6,0.6,0.2,0.0,0.8,4.2,3.8,3.4,0.0,2.2,1.2,1.4,0.2,0.8,0.6,3.8,0.2,1.4,0.8,2.0,0.0,0,1.0,1,8,3
283,2015-03-28,Saracens,Harlequins,Wembley Stadium,home,Wayne Barnes,W,Sat,Mar,2014-15,23.0,19.2,19.6,23.6,0.4,0.2,0.4,0.4,2.0,1.4,3.4,0.0,2.4,1.8,1.2,0.0,1.8,1.4,2.6,0.0,2.2,1.8,3.0,0.0,1,1.0,1,1,4
776,2015-03-28,Harlequins,Saracens,Wembley Stadium,away,Wayne Barnes,L,Sat,Mar,2014-15,19.6,23.6,23.0,19.2,0.4,0.4,0.4,0.2,1.8,1.4,2.6,0.0,2.2,1.8,3.0,0.0,2.0,1.4,3.4,0.0,2.4,1.8,1.2,0.0,0,1.0,1,4,1
451,2015-03-28,Newcastle,London Irish,Madejski Stadium,away,Greg Garner,L,Sat,Mar,2014-15,21.4,22.8,22.6,18.2,0.6,0.2,1.0,0.2,3.2,1.8,0.6,0.0,2.4,1.8,2.4,0.0,2.8,1.6,1.6,0.2,1.6,1.2,2.4,0.2,0,0.0,0,11,10
529,2015-03-28,London Irish,Newcastle,Madejski Stadium,home,Greg Garner,W,Sat,Mar,2014-15,22.6,18.2,21.4,22.8,1.0,0.2,0.6,0.2,2.8,1.6,1.6,0.2,1.6,1.2,2.4,0.2,3.2,1.8,0.6,0.0,2.4,1.8,2.4,0.0,1,0.0,0,10,11
694,2015-03-29,Gloucester,Sale,AJ Bell Stadium,away,Matthew Carley,L,Sun,Mar,2014-15,28.2,23.2,19.4,13.8,0.4,0.4,0.2,0.2,2.6,2.2,3.6,0.0,2.4,1.4,2.8,0.0,2.6,2.0,0.8,0.0,1.4,1.0,1.6,0.0,0,0.0,0,9,6
201,2015-03-29,Sale,Gloucester,AJ Bell Stadium,home,Matthew Carley,W,Sun,Mar,2014-15,19.4,13.8,28.2,23.2,0.2,0.2,0.4,0.4,2.6,2.0,0.8,0.0,1.4,1.0,1.6,0.0,2.6,2.2,3.6,0.0,2.4,1.4,2.8,0.0,1,0.0,1,6,9
512,2015-03-29,Bath,London Welsh,Kassam Stadium,away,Thomas Foley,W,Sun,Mar,2014-15,18.8,20.0,12.0,52.4,0.2,0.2,0.0,1.0,1.8,1.6,2.2,0.0,2.0,1.4,2.4,0.0,1.8,1.2,0.2,0.0,7.6,6.0,0.8,0.0,1,1.0,0,5,13
12,2015-03-29,London Welsh,Bath,Kassam Stadium,home,Thomas Foley,L,Sun,Mar,2014-15,12.0,52.4,18.8,20.0,0.0,1.0,0.2,0.2,1.8,1.2,0.2,0.0,7.6,6.0,0.8,0.0,1.8,1.6,2.2,0.0,2.0,1.4,2.4,0.0,0,0.0,1,13,5
13,2015-04-10,Newcastle,Bath,Kingston Park,home,JP Doyle,L,Fri,Apr,2014-15,18.0,25.8,16.8,17.6,0.6,0.2,0.2,0.0,2.4,1.2,1.2,0.0,2.8,2.0,2.6,0.0,1.8,1.2,1.8,0.0,1.6,1.2,2.4,0.0,0,0.0,1,11,5
530,2015-04-10,Bath,Newcastle,Kingston Park,away,JP Doyle,W,Fri,Apr,2014-15,16.8,17.6,18.0,25.8,0.2,0.0,0.6,0.2,1.8,1.2,1.8,0.0,1.6,1.2,2.4,0.0,2.4,1.2,1.2,0.0,2.8,2.0,2.6,0.0,1,1.0,0,5,11
202,2015-04-11,Harlequins,Gloucester,Twickenham Stoop,home,Luke Pearce,W,Sat,Apr,2014-15,16.0,29.6,24.6,23.2,0.2,0.6,0.4,0.2,1.2,0.8,2.8,0.0,3.2,2.6,2.8,0.0,2.2,2.0,3.2,0.0,2.2,1.6,3.0,0.0,1,0.0,0,4,9
777,2015-04-11,Leicester,Saracens,Allianz Park,away,Matthew Carley,L,Sat,Apr,2014-15,19.8,11.8,26.8,17.2,0.0,0.8,0.4,0.2,1.0,0.8,4.2,0.2,1.0,0.4,2.0,0.0,2.4,2.0,3.6,0.0,2.2,1.6,1.0,0.0,0,1.0,1,3,1
284,2015-04-11,Gloucester,Harlequins,Twickenham Stoop,away,Luke Pearce,L,Sat,Apr,2014-15,24.6,23.2,16.0,29.6,0.4,0.2,0.2,0.6,2.2,2.0,3.2,0.0,2.2,1.6,3.0,0.0,1.2,0.8,2.8,0.0,3.2,2.6,2.8,0.0,0,0.0,0,9,4
366,2015-04-11,Saracens,Leicester,Allianz Park,home,Matthew Carley,W,Sat,Apr,2014-15,26.8,17.2,19.8,11.8,0.4,0.2,0.0,0.8,2.4,2.0,3.6,0.0,2.2,1.6,1.0,0.0,1.0,0.8,4.2,0.2,1.0,0.4,2.0,0.0,1,1.0,1,1,3
695,2015-04-12,London Irish,Sale,Madejski Stadium,home,Greg Macdonald,W,Sun,Apr,2014-15,21.4,17.2,20.0,13.6,0.8,0.2,0.2,0.2,2.6,1.8,1.6,0.0,1.6,1.0,2.2,0.2,2.6,2.0,1.0,0.0,1.2,0.8,2.0,0.0,1,1.0,1,10,6
115,2015-04-12,Northampton,Exeter,Sandy Park,away,Wayne Barnes,L,Sun,Apr,2014-15,27.6,19.6,37.2,17.6,0.2,0.4,0.6,0.0,3.4,2.0,2.2,0.0,1.6,1.6,2.8,0.0,4.2,3.6,3.0,0.0,1.6,1.2,2.4,0.0,0,1.0,0,2,8
865,2015-04-12,London Welsh,Wasps,Kassam Stadium,home,Greg Garner,L,Sun,Apr,2014-15,13.4,50.6,27.8,25.6,0.0,1.0,0.4,0.2,2.0,1.4,0.2,0.0,7.4,5.6,0.8,0.0,3.4,2.4,2.0,0.0,2.8,1.6,2.8,0.0,0,0.0,0,13,7
